name,htype,milk,milking_nb,(milk / milking_nb) / 30,monthsnbMois,nbAnnee
Troupeau0,minifarm,2520.0,12.0,7.0,August,0
Troupeau2,minifarm,2160.0,12.0,6.0,August,0
Troupeau3,small,69.00000000000003,2.0,1.1500000000000006,August,0
Troupeau5,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau8,minifarm,3600.0,12.0,10.0,August,0
Troupeau26,minifarm,2520.0,12.0,7.0,August,0
Troupeau30,small,279.0,2.0,4.65,August,0
Troupeau44,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau46,large,4882.5,35.0,4.65,August,0
Troupeau81,minifarm,3240.0,12.0,9.0,August,0
Troupeau87,small,144.00000000000003,2.0,2.4000000000000004,August,0
Troupeau89,large,4357.5,35.0,4.15,August,0
Troupeau90,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau102,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau103,small,69.00000000000003,2.0,1.1500000000000006,August,0
Troupeau107,large,3832.5000000000005,35.0,3.6500000000000004,August,0
Troupeau110,minifarm,3240.0,12.0,9.0,August,0
Troupeau123,small,69.00000000000003,2.0,1.1500000000000006,August,0
Troupeau130,minifarm,3600.0,12.0,10.0,August,0
Troupeau142,minifarm,2880.0,12.0,8.0,August,0
Troupeau152,minifarm,2880.0,12.0,8.0,August,0
Troupeau156,minifarm,2160.0,12.0,6.0,August,0
Troupeau157,minifarm,2520.0,12.0,7.0,August,0
Troupeau158,minifarm,1800.0,12.0,5.0,August,0
Troupeau183,large,1732.5000000000005,35.0,1.6500000000000006,August,0
Troupeau186,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau195,small,69.00000000000003,2.0,1.1500000000000006,August,0
Troupeau197,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau204,small,69.00000000000003,2.0,1.1500000000000006,August,0
Troupeau209,small,84.00000000000003,2.0,1.4000000000000006,August,0
Troupeau210,minifarm,3240.0,12.0,9.0,August,0
Troupeau213,minifarm,2520.0,12.0,7.0,August,0
Troupeau214,medium,462.0000000000001,11.0,1.4000000000000001,August,0
Troupeau218,minifarm,2160.0,12.0,6.0,August,0
Troupeau224,minifarm,2880.0,12.0,8.0,August,0
Troupeau225,minifarm,3600.0,12.0,10.0,August,0
Troupeau231,minifarm,3600.0,12.0,10.0,August,0
Troupeau232,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau248,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau252,minifarm,3600.0,12.0,10.0,August,0
Troupeau259,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau261,minifarm,2880.0,12.0,8.0,August,0
Troupeau265,minifarm,2520.0,12.0,7.0,August,0
Troupeau272,minifarm,1800.0,12.0,5.0,August,0
Troupeau273,minifarm,2880.0,12.0,8.0,August,0
Troupeau274,minifarm,3240.0,12.0,9.0,August,0
Troupeau285,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau286,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau287,medium,874.5000000000001,11.0,2.6500000000000004,August,0
Troupeau294,small,189.00000000000003,2.0,3.1500000000000004,August,0
Troupeau295,medium,957.0000000000001,11.0,2.9000000000000004,August,0
Troupeau298,small,264.0,2.0,4.4,August,0
Troupeau299,minifarm,3240.0,12.0,9.0,August,0
Troupeau300,medium,544.5000000000001,11.0,1.6500000000000001,August,0
Troupeau302,minifarm,3240.0,12.0,9.0,August,0
Troupeau305,minifarm,2520.0,12.0,7.0,August,0
Troupeau309,medium,1369.5000000000002,11.0,4.15,August,0
Troupeau312,minifarm,2880.0,12.0,8.0,August,0
Troupeau321,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau324,minifarm,2880.0,12.0,8.0,August,0
Troupeau329,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau330,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau331,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau333,small,279.0,2.0,4.65,August,0
Troupeau334,medium,874.5000000000001,11.0,2.6500000000000004,August,0
Troupeau338,small,69.00000000000003,2.0,1.1500000000000006,August,0
Troupeau340,minifarm,3240.0,12.0,9.0,August,0
Troupeau350,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau354,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau356,large,3570.0000000000005,35.0,3.4000000000000004,August,0
Troupeau363,small,34.500000000000014,1.0,1.1500000000000006,August,0
Troupeau365,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau368,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau370,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau376,small,99.00000000000003,2.0,1.6500000000000006,August,0
Troupeau381,small,34.500000000000014,1.0,1.1500000000000006,August,0
Troupeau384,small,69.00000000000003,2.0,1.1500000000000006,August,0
Troupeau385,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau393,small,34.500000000000014,1.0,1.1500000000000006,August,0
Troupeau394,large,1470.0000000000005,35.0,1.4000000000000006,August,0
Troupeau399,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau404,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau423,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau429,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau431,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau433,small,69.00000000000003,2.0,1.1500000000000006,August,0
Troupeau438,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau441,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau447,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau451,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau455,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau456,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau459,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau461,small,69.00000000000003,2.0,1.1500000000000006,August,0
Troupeau469,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau485,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau498,medium,709.5000000000001,11.0,2.1500000000000004,August,0
Troupeau500,large,4357.5,35.0,4.15,August,0
Troupeau508,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau511,medium,379.5000000000001,11.0,1.1500000000000001,August,0
Troupeau532,medium,544.5000000000001,11.0,1.6500000000000001,August,0
Troupeau536,small,69.00000000000003,2.0,1.1500000000000006,August,0
Troupeau544,medium,627.0000000000001,11.0,1.9000000000000001,August,0
Troupeau547,medium,1039.5000000000002,11.0,3.1500000000000004,August,0
Troupeau550,medium,709.5000000000001,11.0,2.1500000000000004,August,0
Troupeau554,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau563,small,103.50000000000003,3.0,1.1500000000000001,August,0
Troupeau565,large,1207.5000000000005,35.0,1.1500000000000006,August,0
Troupeau594,medium,1039.5000000000002,11.0,3.1500000000000004,August,0
Troupeau597,large,1470.0000000000005,35.0,1.4000000000000006,August,0
Troupeau603,small,129.00000000000003,2.0,2.1500000000000004,August,0
Troupeau606,large,3307.5000000000005,35.0,3.1500000000000004,August,0
Troupeau0,minifarm,3600.0,12.0,10.0,September,0
Troupeau2,minifarm,2160.0,12.0,6.0,September,0
Troupeau3,small,69.00000000000003,2.0,1.1500000000000006,September,0
Troupeau5,large,2782.5000000000005,35.0,2.6500000000000004,September,0
Troupeau8,minifarm,2160.0,12.0,6.0,September,0
Troupeau26,minifarm,3240.0,12.0,9.0,September,0
Troupeau30,small,159.00000000000003,2.0,2.6500000000000004,September,0
Troupeau44,medium,1122.0000000000002,11.0,3.4000000000000004,September,0
Troupeau46,large,3832.5000000000005,35.0,3.6500000000000004,September,0
Troupeau81,minifarm,3240.0,12.0,9.0,September,0
Troupeau87,small,144.00000000000003,2.0,2.4000000000000004,September,0
Troupeau89,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau90,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau102,medium,1534.5000000000002,11.0,4.650000000000001,September,0
Troupeau103,small,69.00000000000003,2.0,1.1500000000000006,September,0
Troupeau107,large,2782.5000000000005,35.0,2.6500000000000004,September,0
Troupeau110,minifarm,2880.0,12.0,8.0,September,0
Troupeau123,small,69.00000000000003,2.0,1.1500000000000006,September,0
Troupeau130,minifarm,1800.0,12.0,5.0,September,0
Troupeau142,minifarm,2520.0,12.0,7.0,September,0
Troupeau152,minifarm,2160.0,12.0,6.0,September,0
Troupeau156,minifarm,3600.0,12.0,10.0,September,0
Troupeau157,minifarm,3600.0,12.0,10.0,September,0
Troupeau158,minifarm,2880.0,12.0,8.0,September,0
Troupeau183,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau186,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau195,small,69.00000000000003,2.0,1.1500000000000006,September,0
Troupeau197,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau204,small,69.00000000000003,2.0,1.1500000000000006,September,0
Troupeau209,small,234.00000000000003,2.0,3.9000000000000004,September,0
Troupeau210,minifarm,3600.0,12.0,10.0,September,0
Troupeau213,minifarm,3240.0,12.0,9.0,September,0
Troupeau214,medium,1287.0000000000002,11.0,3.9000000000000004,September,0
Troupeau218,minifarm,3600.0,12.0,10.0,September,0
Troupeau224,minifarm,2880.0,12.0,8.0,September,0
Troupeau225,minifarm,2160.0,12.0,6.0,September,0
Troupeau231,minifarm,1800.0,12.0,5.0,September,0
Troupeau232,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau248,large,3045.0000000000005,35.0,2.9000000000000004,September,0
Troupeau252,minifarm,2880.0,12.0,8.0,September,0
Troupeau259,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau261,minifarm,2160.0,12.0,6.0,September,0
Troupeau265,minifarm,2880.0,12.0,8.0,September,0
Troupeau272,minifarm,2520.0,12.0,7.0,September,0
Troupeau273,minifarm,1800.0,12.0,5.0,September,0
Troupeau274,minifarm,2880.0,12.0,8.0,September,0
Troupeau285,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau286,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau287,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau294,small,129.00000000000003,2.0,2.1500000000000004,September,0
Troupeau295,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau298,small,84.00000000000003,2.0,1.4000000000000006,September,0
Troupeau299,minifarm,2160.0,12.0,6.0,September,0
Troupeau300,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau302,minifarm,1800.0,12.0,5.0,September,0
Troupeau305,minifarm,2520.0,12.0,7.0,September,0
Troupeau309,medium,1204.5000000000002,11.0,3.6500000000000004,September,0
Troupeau312,minifarm,2880.0,12.0,8.0,September,0
Troupeau321,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau324,minifarm,1800.0,12.0,5.0,September,0
Troupeau329,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau330,medium,709.5000000000001,11.0,2.1500000000000004,September,0
Troupeau331,large,3570.0000000000005,35.0,3.4000000000000004,September,0
Troupeau333,small,114.00000000000003,2.0,1.9000000000000006,September,0
Troupeau334,medium,1452.0000000000002,11.0,4.400000000000001,September,0
Troupeau338,small,69.00000000000003,2.0,1.1500000000000006,September,0
Troupeau340,minifarm,1800.0,12.0,5.0,September,0
Troupeau350,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau354,large,1470.0000000000005,35.0,1.4000000000000006,September,0
Troupeau356,large,3307.5000000000005,35.0,3.1500000000000004,September,0
Troupeau363,small,34.500000000000014,1.0,1.1500000000000006,September,0
Troupeau365,medium,1534.5000000000002,11.0,4.650000000000001,September,0
Troupeau368,large,1470.0000000000005,35.0,1.4000000000000006,September,0
Troupeau370,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau376,small,249.00000000000003,2.0,4.15,September,0
Troupeau381,small,34.500000000000014,1.0,1.1500000000000006,September,0
Troupeau384,small,69.00000000000003,2.0,1.1500000000000006,September,0
Troupeau385,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau393,small,34.500000000000014,1.0,1.1500000000000006,September,0
Troupeau394,large,2782.5000000000005,35.0,2.6500000000000004,September,0
Troupeau399,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau404,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau423,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau429,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau431,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau433,small,234.00000000000003,2.0,3.9000000000000004,September,0
Troupeau438,medium,1369.5000000000002,11.0,4.15,September,0
Troupeau441,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau447,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau451,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau455,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau456,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau459,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau461,small,69.00000000000003,2.0,1.1500000000000006,September,0
Troupeau469,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau485,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau498,medium,1122.0000000000002,11.0,3.4000000000000004,September,0
Troupeau500,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau508,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau511,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau532,medium,957.0000000000001,11.0,2.9000000000000004,September,0
Troupeau536,small,69.00000000000003,2.0,1.1500000000000006,September,0
Troupeau544,medium,1534.5000000000002,11.0,4.650000000000001,September,0
Troupeau547,medium,1122.0000000000002,11.0,3.4000000000000004,September,0
Troupeau550,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau554,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau563,small,103.50000000000003,3.0,1.1500000000000001,September,0
Troupeau565,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau594,medium,379.5000000000001,11.0,1.1500000000000001,September,0
Troupeau597,large,3045.0000000000005,35.0,2.9000000000000004,September,0
Troupeau603,small,69.00000000000003,2.0,1.1500000000000006,September,0
Troupeau606,large,1207.5000000000005,35.0,1.1500000000000006,September,0
Troupeau0,minifarm,2160.0,12.0,6.0,October,0
Troupeau2,minifarm,1800.0,12.0,5.0,October,0
Troupeau3,small,50.99999999999998,2.0,0.8499999999999996,October,0
Troupeau5,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau8,minifarm,3240.0,12.0,9.0,October,0
Troupeau26,minifarm,3240.0,12.0,9.0,October,0
Troupeau30,small,170.99999999999997,2.0,2.8499999999999996,October,0
Troupeau44,medium,692.9999999999999,11.0,2.0999999999999996,October,0
Troupeau46,large,3517.4999999999995,35.0,3.3499999999999996,October,0
Troupeau81,minifarm,1800.0,12.0,5.0,October,0
Troupeau87,small,50.99999999999998,2.0,0.8499999999999996,October,0
Troupeau89,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau90,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau102,medium,1105.4999999999998,11.0,3.3499999999999996,October,0
Troupeau103,small,50.99999999999998,2.0,0.8499999999999996,October,0
Troupeau107,large,2204.9999999999995,35.0,2.0999999999999996,October,0
Troupeau110,minifarm,2160.0,12.0,6.0,October,0
Troupeau123,small,50.99999999999998,2.0,0.8499999999999996,October,0
Troupeau130,minifarm,1800.0,12.0,5.0,October,0
Troupeau142,minifarm,3240.0,12.0,9.0,October,0
Troupeau152,minifarm,1800.0,12.0,5.0,October,0
Troupeau156,minifarm,3600.0,12.0,10.0,October,0
Troupeau157,minifarm,3240.0,12.0,9.0,October,0
Troupeau158,minifarm,3600.0,12.0,10.0,October,0
Troupeau183,large,2992.4999999999995,35.0,2.8499999999999996,October,0
Troupeau186,medium,940.4999999999999,11.0,2.8499999999999996,October,0
Troupeau195,small,50.99999999999998,2.0,0.8499999999999996,October,0
Troupeau197,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau204,small,50.99999999999998,2.0,0.8499999999999996,October,0
Troupeau209,small,170.99999999999997,2.0,2.8499999999999996,October,0
Troupeau210,minifarm,2880.0,12.0,8.0,October,0
Troupeau213,minifarm,2880.0,12.0,8.0,October,0
Troupeau214,medium,1352.9999999999998,11.0,4.1,October,0
Troupeau218,minifarm,3600.0,12.0,10.0,October,0
Troupeau224,minifarm,3600.0,12.0,10.0,October,0
Troupeau225,minifarm,1800.0,12.0,5.0,October,0
Troupeau231,minifarm,3240.0,12.0,9.0,October,0
Troupeau232,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau248,large,3254.9999999999995,35.0,3.0999999999999996,October,0
Troupeau252,minifarm,2880.0,12.0,8.0,October,0
Troupeau259,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau261,minifarm,3240.0,12.0,9.0,October,0
Troupeau265,minifarm,2520.0,12.0,7.0,October,0
Troupeau272,minifarm,1800.0,12.0,5.0,October,0
Troupeau273,minifarm,1800.0,12.0,5.0,October,0
Troupeau274,minifarm,2160.0,12.0,6.0,October,0
Troupeau285,medium,1187.9999999999998,11.0,3.5999999999999996,October,0
Troupeau286,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau287,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau294,small,245.99999999999997,2.0,4.1,October,0
Troupeau295,medium,1022.9999999999999,11.0,3.0999999999999996,October,0
Troupeau298,small,245.99999999999997,2.0,4.1,October,0
Troupeau299,minifarm,2880.0,12.0,8.0,October,0
Troupeau300,medium,1352.9999999999998,11.0,4.1,October,0
Troupeau302,minifarm,3240.0,12.0,9.0,October,0
Troupeau305,minifarm,2520.0,12.0,7.0,October,0
Troupeau309,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau312,minifarm,3600.0,12.0,10.0,October,0
Troupeau321,medium,445.4999999999999,11.0,1.3499999999999999,October,0
Troupeau324,minifarm,1800.0,12.0,5.0,October,0
Troupeau329,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau330,medium,857.9999999999999,11.0,2.5999999999999996,October,0
Troupeau331,large,2729.9999999999995,35.0,2.5999999999999996,October,0
Troupeau333,small,50.99999999999998,2.0,0.8499999999999996,October,0
Troupeau334,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau338,small,50.99999999999998,2.0,0.8499999999999996,October,0
Troupeau340,minifarm,3240.0,12.0,9.0,October,0
Troupeau350,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau354,large,2992.4999999999995,35.0,2.8499999999999996,October,0
Troupeau356,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau363,small,25.49999999999999,1.0,0.8499999999999996,October,0
Troupeau365,medium,1435.4999999999998,11.0,4.349999999999999,October,0
Troupeau368,large,1417.4999999999995,35.0,1.3499999999999994,October,0
Troupeau370,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau376,small,230.99999999999997,2.0,3.8499999999999996,October,0
Troupeau381,small,25.49999999999999,1.0,0.8499999999999996,October,0
Troupeau384,small,50.99999999999998,2.0,0.8499999999999996,October,0
Troupeau385,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau393,small,25.49999999999999,1.0,0.8499999999999996,October,0
Troupeau394,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau399,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau404,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau423,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau429,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau431,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau433,small,95.99999999999997,2.0,1.5999999999999994,October,0
Troupeau438,medium,940.4999999999999,11.0,2.8499999999999996,October,0
Troupeau441,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau447,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau451,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau455,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau456,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau459,medium,1187.9999999999998,11.0,3.5999999999999996,October,0
Troupeau461,small,50.99999999999998,2.0,0.8499999999999996,October,0
Troupeau469,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau485,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau498,medium,940.4999999999999,11.0,2.8499999999999996,October,0
Troupeau500,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau508,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau511,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau532,medium,775.4999999999999,11.0,2.3499999999999996,October,0
Troupeau536,small,50.99999999999998,2.0,0.8499999999999996,October,0
Troupeau544,medium,775.4999999999999,11.0,2.3499999999999996,October,0
Troupeau547,medium,692.9999999999999,11.0,2.0999999999999996,October,0
Troupeau550,medium,1105.4999999999998,11.0,3.3499999999999996,October,0
Troupeau554,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau563,small,76.49999999999997,3.0,0.8499999999999996,October,0
Troupeau565,large,892.4999999999997,35.0,0.8499999999999996,October,0
Troupeau594,medium,280.4999999999999,11.0,0.8499999999999996,October,0
Troupeau597,large,3517.4999999999995,35.0,3.3499999999999996,October,0
Troupeau603,small,95.99999999999997,2.0,1.5999999999999994,October,0
Troupeau606,large,2729.9999999999995,35.0,2.5999999999999996,October,0
Troupeau0,minifarm,2520.0,12.0,7.0,November,0
Troupeau2,minifarm,2520.0,12.0,7.0,November,0
Troupeau3,small,16.499999999999993,1.0,0.5499999999999997,November,0
Troupeau5,large,0.0,23.0,0.0,November,0
Troupeau8,minifarm,3240.0,12.0,9.0,November,0
Troupeau26,minifarm,3600.0,12.0,10.0,November,0
Troupeau30,small,106.5,1.0,3.55,November,0
Troupeau44,medium,745.5,7.0,3.55,November,0
Troupeau46,large,1759.4999999999998,23.0,2.5499999999999994,November,0
Troupeau81,minifarm,3600.0,12.0,10.0,November,0
Troupeau87,small,0.0,1.0,0.0,November,0
Troupeau89,large,0.0,23.0,0.0,November,0
Troupeau90,medium,115.49999999999996,7.0,0.5499999999999997,November,0
Troupeau102,medium,377.99999999999994,7.0,1.7999999999999998,November,0
Troupeau103,small,16.499999999999993,1.0,0.5499999999999997,November,0
Troupeau107,large,0.0,23.0,0.0,November,0
Troupeau110,minifarm,1800.0,12.0,5.0,November,0
Troupeau123,small,16.499999999999993,1.0,0.5499999999999997,November,0
Troupeau130,minifarm,3600.0,12.0,10.0,November,0
Troupeau142,minifarm,2520.0,12.0,7.0,November,0
Troupeau152,minifarm,2520.0,12.0,7.0,November,0
Troupeau156,minifarm,3600.0,12.0,10.0,November,0
Troupeau157,minifarm,3240.0,12.0,9.0,November,0
Troupeau158,minifarm,2520.0,12.0,7.0,November,0
Troupeau183,large,0.0,23.0,0.0,November,0
Troupeau186,medium,745.5,7.0,3.55,November,0
Troupeau195,small,16.499999999999993,1.0,0.5499999999999997,November,0
Troupeau197,large,0.0,23.0,0.0,November,0
Troupeau204,small,16.499999999999993,1.0,0.5499999999999997,November,0
Troupeau209,small,31.499999999999993,1.0,1.0499999999999998,November,0
Troupeau210,minifarm,3600.0,12.0,10.0,November,0
Troupeau213,minifarm,2520.0,12.0,7.0,November,0
Troupeau214,medium,167.99999999999997,7.0,0.7999999999999999,November,0
Troupeau218,minifarm,2880.0,12.0,8.0,November,0
Troupeau224,minifarm,2880.0,12.0,8.0,November,0
Troupeau225,minifarm,3600.0,12.0,10.0,November,0
Troupeau231,minifarm,3240.0,12.0,9.0,November,0
Troupeau232,medium,0.0,7.0,0.0,November,0
Troupeau248,large,0.0,23.0,0.0,November,0
Troupeau252,minifarm,2160.0,12.0,6.0,November,0
Troupeau259,medium,115.49999999999996,7.0,0.5499999999999997,November,0
Troupeau261,minifarm,1800.0,12.0,5.0,November,0
Troupeau265,minifarm,3240.0,12.0,9.0,November,0
Troupeau272,minifarm,2880.0,12.0,8.0,November,0
Troupeau273,minifarm,1800.0,12.0,5.0,November,0
Troupeau274,minifarm,3240.0,12.0,9.0,November,0
Troupeau285,medium,0.0,7.0,0.0,November,0
Troupeau286,large,0.0,23.0,0.0,November,0
Troupeau287,medium,430.49999999999994,7.0,2.05,November,0
Troupeau294,small,0.0,1.0,0.0,November,0
Troupeau295,medium,693.0,7.0,3.3,November,0
Troupeau298,small,76.5,1.0,2.55,November,0
Troupeau299,minifarm,1800.0,12.0,5.0,November,0
Troupeau300,medium,220.49999999999997,7.0,1.0499999999999998,November,0
Troupeau302,minifarm,3600.0,12.0,10.0,November,0
Troupeau305,minifarm,2520.0,12.0,7.0,November,0
Troupeau309,medium,588.0,7.0,2.8,November,0
Troupeau312,minifarm,3240.0,12.0,9.0,November,0
Troupeau321,medium,325.49999999999994,7.0,1.5499999999999998,November,0
Troupeau324,minifarm,2160.0,12.0,6.0,November,0
Troupeau329,medium,115.49999999999996,7.0,0.5499999999999997,November,0
Troupeau330,medium,850.5,7.0,4.05,November,0
Troupeau331,large,0.0,23.0,0.0,November,0
Troupeau333,small,106.5,1.0,3.55,November,0
Troupeau334,medium,0.0,7.0,0.0,November,0
Troupeau338,small,16.499999999999993,1.0,0.5499999999999997,November,0
Troupeau340,minifarm,3240.0,12.0,9.0,November,0
Troupeau350,medium,115.49999999999996,7.0,0.5499999999999997,November,0
Troupeau354,large,2622.0,23.0,3.8,November,0
Troupeau356,large,0.0,23.0,0.0,November,0
Troupeau363,small,16.499999999999993,1.0,0.5499999999999997,November,0
Troupeau365,medium,377.99999999999994,7.0,1.7999999999999998,November,0
Troupeau368,large,0.0,23.0,0.0,November,0
Troupeau370,medium,0.0,7.0,0.0,November,0
Troupeau376,small,38.99999999999999,1.0,1.2999999999999998,November,0
Troupeau381,small,16.499999999999993,1.0,0.5499999999999997,November,0
Troupeau384,small,16.499999999999993,1.0,0.5499999999999997,November,0
Troupeau385,medium,115.49999999999996,7.0,0.5499999999999997,November,0
Troupeau393,small,16.499999999999993,1.0,0.5499999999999997,November,0
Troupeau394,large,0.0,23.0,0.0,November,0
Troupeau399,medium,115.49999999999996,7.0,0.5499999999999997,November,0
Troupeau404,large,379.4999999999999,23.0,0.5499999999999999,November,0
Troupeau423,medium,115.49999999999996,7.0,0.5499999999999997,November,0
Troupeau429,large,0.0,23.0,0.0,November,0
Troupeau431,large,0.0,23.0,0.0,November,0
Troupeau433,small,53.99999999999999,1.0,1.7999999999999998,November,0
Troupeau438,medium,220.49999999999997,7.0,1.0499999999999998,November,0
Troupeau441,large,0.0,23.0,0.0,November,0
Troupeau447,large,0.0,23.0,0.0,November,0
Troupeau451,medium,0.0,7.0,0.0,November,0
Troupeau455,medium,115.49999999999996,7.0,0.5499999999999997,November,0
Troupeau456,medium,0.0,7.0,0.0,November,0
Troupeau459,medium,482.99999999999994,7.0,2.2999999999999994,November,0
Troupeau461,small,16.499999999999993,1.0,0.5499999999999997,November,0
Troupeau469,large,0.0,23.0,0.0,November,0
Troupeau485,medium,0.0,7.0,0.0,November,0
Troupeau498,medium,115.49999999999996,7.0,0.5499999999999997,November,0
